,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,HYPEUSDT,BCHUSDT,ADAUSDT,LINKUSDT,XLMUSDT,LTCUSDT,AVAXUSDT,HBARUSDT,ZECUSDT,SUIUSDT,1000SHIBUSDT,TONUSDT,TAOUSDT,DOTUSDT,UNIUSDT,NEARUSDT,AAVEUSDT,1000PEPEUSDT,ICPUSDT,ETCUSDT,ONDOUSDT,KASUSDT,POLUSDT,WLDUSDT,QNTUSDT,ATOMUSDT,RENDERUSDT,ENAUSDT,APTUSDT,FILUSDT,STXUSDT,ARBUSDT,OPUSDT,INJUSDT,SEIUSDT,TIAUSDT,RUNEUSDT,FETUSDT,LDOUSDT,JUPUSDT,WIFUSDT,GALAUSDT,EGLDUSDT,VETUSDT,SONICUSDT,GRTUSDT,IMXUSDT,ALGOUSDT,PYTHUSDT,SANDUSDT,THETAUSDT,MANAUSDT,CHZUSDT,FLOWUSDT,1INCHUSDT,CRVUSDT,MKRUSDT,SNXUSDT,1000FLOKIUSDT,GMXUSDT,COMPUSDT,ORDIUSDT,LRCUSDT,1000BONKUSDT,APEUSDT,AXSUSDT,KAVAUSDT,XTZUSDT,SUSHIUSDT,YFIUSDT,NOTUSDT,COTIUSDT,OCEANUSDT,ANKRUSDT,BANDUSDT,MAGICUSDT,STRKUSDT,DYDXUSDT,ENSUSDT,STGUSDT,CFXUSDT,BLURUSDT
2025-01-14,0.021253133726803458,0.02762697855375716,0.015037226936249854,0.05562877851614086,0.025282245474284166,-0.009154723568347517,0.0515610813224801,,0.023204720485099882,0.054630235697759655,0.04911251105437838,0.025246254193697287,0.04055754381334258,0.03570316001300973,0.04338527133634005,0.05408896962012067,-0.034779029452446444,0.019946941857769372,0.012220570132274717,-0.008503980732918503,0.04182274516669838,0.032456745346842744,0.06187540371808745,0.020214454881713837,0.035639372473638097,0.04530095155751063,0.033034052888925705,-0.024321597285321662,0.1573358992244101,0.03675330068263197,0.03871451218069021,0.030494594649787442,-0.0027093808908100247,0.008156301923823472,0.040776863753851825,0.062333272700035365,0.057677911971274726,0.032310033920899976,0.04969794335691556,0.03443807689655159,0.052507152415728876,0.03481663226662312,0.03330903109104578,-0.004357305368955813,0.04910841753630552,0.12885861324618791,0.036163859329909016,0.04024476293368798,0.085291943231432,0.028173505194653052,0.04565079804978657,0.04629496781128085,0.05506533148886426,0.021320263665649382,0.06434156676768096,0.038964945561841664,0.03844170091388604,0.05092422259889889,0.045476409065985775,0.028650236326202554,0.04470017891790699,0.030087646995203395,0.0644614528164663,0.022908490796869903,0.05600308848738964,0.04425192666078184,-0.00455696991112691,0.04706277680523403,0.04896026661257188,0.034123536028577345,0.04097769570252484,0.04048905735326236,0.03322240075384296,0.03913636411691909,0.03114024073572301,0.04202712507843691,0.020579994626277014,0.0,0.04154083721452148,0.0,0.038536620487218884,0.03362243082628093,0.03377348321161217,0.046286888229710714,0.03740985374931847,0.0277968927462738,0.0007408322353891638,0.055068589890952264,0.03393990920622837
2025-01-15,0.040062237750973825,0.06769653544579284,0.021993216043446957,0.1636938052825429,0.09314495173091472,0.07512033241399906,0.07913640404306593,,0.049995932650346,0.0757045073678223,0.08269249688185373,0.12646871986601257,0.13277427014211693,0.0854073517525254,0.1153691244730961,0.07918412518558243,0.05352618615699522,0.050064567006932285,0.028219075020281658,0.09475390616880268,0.07177968239413074,0.08826297293763972,0.05076840418153777,0.07938351444482794,0.08757193878740055,0.07512706273855176,0.06584482812830511,0.07850966447719467,0.006316039726988472,0.06763606887817326,0.08192043007356072,0.1382518318169442,0.06098129202229778,0.08858962830660569,0.12655683196252177,0.04865812970296319,0.08160652192787807,0.07342215986794753,0.06919147942650528,0.061098468141145834,0.08710977255167564,0.07312226482896259,0.09535024470947649,0.09286859212800508,0.046955576199505314,0.12025473417693314,0.044995364928233576,0.13249153537011635,0.07018100853665286,0.08157701963777496,0.08070143726844153,0.0056558190087462505,0.05822632432414284,0.11947028625373378,0.1770250768868037,0.06082631953039358,0.07743167185443597,0.09810836867299531,0.07366243221663213,0.07012691001787459,0.06479463587837453,0.041323871229294956,0.10524490203841312,0.0362820879973614,0.0714976861505913,0.06165863511771868,0.05823858620896887,0.08639996986079217,0.04786808019446363,0.047667374543321865,0.06745800428889558,0.061100082325281066,0.04937731623199134,0.05157794387525855,0.059514127532407715,0.13817475929134496,0.05860336461750644,0.04322382794800474,0.0749096422356816,0.0,0.0363085128105408,0.05862430484108179,0.06020041639181334,0.041111064416571155,0.05546427125712507,0.0775765972029944,0.012754649239495517,0.056364818924773186,0.06864056620150952
2025-01-16,-0.0052156483536172265,-0.04229296784565339,-0.00890032098062302,0.03201827294038765,0.025242474664691636,-0.00391604180681689,-0.02303722793227448,,0.003037867151294649,0.01256831995553471,0.04170043077918118,-0.012890896161341587,0.06151960244302867,0.006085287669736302,0.11858961240245322,-0.02267836767998748,-0.018241520962184204,-0.03259627330010203,-0.007135736112564988,-0.028530048182984855,-0.001677149240087955,-0.031233980022730368,-0.029801632399984176,-0.02768397745715425,-0.05020347768982924,-0.020247130208642525,-0.01575947873598524,-0.057967547493995006,0.05450134326537245,-0.028799791570030975,-0.029031412179638734,-0.011609100187606818,-0.010566136037881958,-0.024157996164914132,-0.033864985261928306,-0.024920809246167838,-0.006744789502747096,-0.037161642867839344,-0.044181817505886734,-0.03361481124095646,-0.016675783666333262,-0.004200129707606331,-0.046009578455265196,-0.009137699217537126,-0.024288494973846837,-0.05714993419745032,-0.060624621816434854,-0.005320968061967686,-0.01520451916450257,0.015896713915225354,0.04355114566735811,-0.058336051508698986,-0.016145187619254802,-0.007768322275310827,0.04359043607486177,-0.024841610579174306,-0.008479426827503606,0.006005523095980805,-0.030164479927378737,-0.023735843809755883,-0.02725671655930925,-0.025166719324520147,-0.030641594284701184,-0.005897651019860473,-0.03348705136788239,-0.018332965420365516,-0.018808069367740196,-0.036830491759868945,-0.020180647971030603,0.015124039794747133,-0.029080198850483515,-0.033151225067618285,-0.024227710763927098,-0.010064497193650017,0.0029585820397452626,-0.044304644851873756,-0.02740885605045028,-0.06563869849932077,-0.002002169685272888,0.0,-0.042675316324535396,-0.0080235404293453,-0.047176572653994615,-0.05448997539531619,-0.008908744889109555,-0.03472127585520735,-0.05176802767976034,0.055626099061508616,-0.03272491515412696
2025-01-17,0.0402554795430032,0.04881694731108751,0.019635072194739037,0.0146305254158045,0.039217067848707036,0.048303850278399625,0.09812778978927687,,0.058446718057888064,0.039524431587440144,0.0862833257982936,0.011763142015221306,0.09694631538420012,0.03206150827494072,0.031447169907889226,0.014142948567655564,0.018758439724405374,0.09513662680204209,0.019627449175586256,0.08526044185216296,0.04819716487498078,0.061254869115442166,0.10901873766279525,0.07418835477504235,0.11318032119835346,0.049120644360152614,0.05690446567315126,0.07231300405476775,0.055386468409501885,0.0691717299899318,0.06629949937119635,0.02037238378186896,0.06747426830976136,0.0615359554118691,0.055786257418393215,0.054664403590457565,0.03757541217199442,0.0753789847527611,0.07369276813160175,0.06618727007690765,0.08478222114395405,0.04762229115788418,0.06991269576022043,0.14773723899850752,0.051851567427534065,0.013593276337213201,0.06170008347234258,0.0606146058409539,0.0667918879549957,0.03916508187736371,0.09200987615029343,0.027795163848900406,0.09992664254888303,0.0523770800228706,0.009220607838140204,0.06280478842511568,0.08259085191060447,0.04416608496149525,0.07760997736704624,0.05397426114080822,0.06248048377811506,0.044200411557822734,0.11348195375699283,0.029009667866602994,0.06740602753019519,0.09647935152286811,0.07670653628598527,0.1103461968439223,0.037474061981540255,0.08270310011546708,0.15943478759773957,0.07802479629178347,0.0499647021089652,0.044319814980225324,0.04477282078144464,0.07144600045502819,0.060301954429929965,0.04807546780726678,0.07067829795663312,0.0,0.06034688261176084,0.07801009096368276,0.056391340426973705,0.07047255755981587,0.07883736960250937,0.08687536266257775,0.03851955126973539,0.05467300891472642,0.06248241819556036
2025-01-18,0.004620110746470129,-0.04888952459080203,-0.017011583426625114,-0.006584787381309267,0.1767927679510131,-0.026560688015561672,-0.0465223098679938,,-0.04852963775134605,-0.025571353089511,-0.040300653566413686,0.006462190177436537,-0.08909685577822363,-0.05307773431971186,-0.054450149787544824,-0.05376329761355829,0.03395874093390057,-0.061353253184469214,-0.05398959936652979,-0.058324576333215986,-0.06370353703370105,-0.05601628995432249,-0.05522711237056262,-0.060171298698427335,-0.09627271659906966,-0.06573170192844378,-0.048547767162644334,-0.006915656884665855,-0.08904701011045676,-0.048947895986238,-0.06806941133765483,-0.05316220660485981,-0.06777780450878336,-0.06273924454696218,-0.08992992885374292,-0.04555466331128368,-0.06850291557318144,-0.06260497187783692,-0.06109252267601386,-0.0721385311240448,-0.03389178995237462,-0.0742169342894875,-0.1007886118442502,-0.07233922151429582,-0.07130345794806575,-0.11875595408017114,0.3123659461132829,-0.05546301925470397,-0.0984484485487467,-0.050156508554864004,-0.08282514530524482,0.032553095730256165,-0.0729167867835687,-0.07947900980066179,-0.05146181951223667,0.0011188812356080278,-0.06618277314141091,-0.09342621401698067,-0.07472508258807295,-0.07419378917472252,-0.07839593908401449,-0.06651802221172143,-0.1297072961861192,-0.05866846806601893,-0.08926482134269435,-0.09980575791648631,-0.09517087178842941,-0.06395083063268739,-0.10936979579011581,-0.0755565663813931,0.008828031537667721,-0.08092072591746248,-0.06952368523687473,-0.05366947658486724,-0.06340921554041969,-0.1195784862054896,-0.0633535283573285,-0.08511981645329696,-0.08658705483789038,0.0,-0.09051125556663439,-0.06998655053433761,-0.12051301222079618,-0.08092395910752366,-0.0923510887692323,-0.06280731526573725,-0.06373206284453548,-0.045350731385789975,-0.07431155291378123
2025-01-19,-0.031219651260912515,-0.028387776181567747,-0.0380724945818085,-0.1009692267369065,-0.03647229801424125,-0.058001429553688574,-0.10089800239437793,,-0.08638945308020028,-0.10675011803229838,0.009951152579952905,-0.12482754216090357,-0.08124016919849496,-0.0952107482214578,-0.08346377634353329,-0.10288304653364153,-0.10483448197288264,-0.11306507650094268,-0.08385028764371673,-0.06926610299770897,-0.12016547077740684,-0.06407262671775922,-0.08931934048463737,-0.01959528647944618,-0.13902699417408632,-0.0718737867559374,-0.05761525992683248,0.04963798109177153,-0.12549395581146525,-0.08176261236307296,-0.11781217225165762,-0.10304837589944675,-0.11165431371500997,-0.10945659287982967,-0.04018371926011913,-0.09177494161851693,-0.08948588084381948,-0.11153553607507788,-0.09430637961965796,-0.06744510137354777,-0.1449336409081617,-0.12438371968773551,-0.04205721052655367,-0.13326539980476032,-0.10941096453184179,-0.08729401456535044,-0.1714570807131236,-0.1419070987215468,-0.11580830486656357,-0.10377130819408927,-0.12972550465410917,-0.16610426664019998,-0.10231266203357293,-0.1174396880135255,-0.11212491574636838,-0.11437815949149867,-0.11682430877215311,-0.13334421200091418,-0.11874374281068587,-0.09087451947167269,-0.0865253502485919,-0.10232018424494603,-0.11791935901560227,-0.07506815801227691,-0.1121360266414344,-0.14902707933685913,-0.03647961895365716,-0.04889131159784493,-0.1392634765771596,-0.12412942852298317,-0.033383889524944206,-0.11249524623569497,-0.07953842792029794,-0.09886970323205983,-0.08721661044340297,-0.11793097559303917,-0.07446538038355899,-0.10858113035786847,-0.12838116664820687,0.0,-0.10586945389643423,-0.07779763786394765,-0.1317919478235457,-0.08181521045280869,-0.13062018241706408,-0.014952049433396883,-0.10949293460401284,-0.12057949529887954,-0.11591278313574023
2025-01-20,0.009197393767959397,0.02125561951280274,-0.0008051353428208547,0.04908819195266007,-0.04300737613438459,0.04076249498135898,-0.010721104066186586,,0.007200898015959757,0.01678696494925691,0.029552020980880014,0.032178013087906736,0.025123084977151364,0.009739566573628669,0.04721939332873251,0.014611165175432893,-0.02026339113357185,9.839614295067458e-05,0.03360131744960347,-0.04569608709947723,0.02139712348454694,0.017535799867768237,0.024021006077506415,0.08696556914812766,-0.015559505729674817,-0.009550006544699606,0.014417409667123043,-0.05319120590232156,0.023427714324461925,-0.006944159211801592,-0.006683004324375485,0.01243202394031696,0.029433562885901862,0.004467617259716052,0.036544870578073346,0.005548629134703858,0.02499634209708853,0.006012821850590025,0.00057314803116503,-0.0018763931857005845,0.04357668415761501,0.009457012737105865,-0.011475624339892567,-0.006097579868118557,0.010601854953067634,0.11565641158964868,-0.027447961095652822,-0.09983004257672139,-0.01546657063195668,-0.01508798346184851,0.014906537305683134,-0.07148240541957489,0.025093345789058138,0.02299146872680668,0.07830085041375799,-0.024752168024743986,0.020205582115744407,0.0036368205485598033,0.04026820799080396,0.006949480535498678,0.025900728432156957,0.01095171520333385,0.044398413588452985,0.011505996484581778,0.0012353306079928082,-0.024892908891430376,-0.030350284524570833,0.024073750697236836,-0.11196921896974106,-0.012225303627807547,-0.08525981314557463,0.013098424045918109,0.02520569407644214,0.002251746053884272,0.017094433359300255,0.015051126609333939,0.023300761284096944,-0.0171237060785914,0.0,0.0,0.012646390484525162,-0.06261738964783045,-0.029550932387936702,-0.013303965626362815,-0.00951976034059589,0.022447565192496785,0.013708833619705842,0.06273248397953235,0.014776233946621762
2025-01-21,0.037121377042503345,0.013168277036620416,0.014105426613648643,0.022079046529440614,0.034017300071868636,0.02779279718736002,0.04755323911457866,,0.03598609710905216,-0.003573559490865025,0.06119465029810633,-0.01052097018937064,0.004714607150058298,0.025743317309051668,-0.012685408434643662,0.031249309398520525,0.05356416177586301,0.02784695313926651,0.03391281779907793,0.04346841854625322,0.038001649749823875,-0.0013323466071592611,0.02937977064960871,0.09432075737641248,0.0072665203424966554,0.0073230595771890325,0.0508587378224,0.05201654898728175,0.06811336395444381,0.023720945442394697,0.1170553275525788,0.09805390245980108,0.027470236057699847,0.07290793165436789,0.06259284964148396,0.02246375718546819,0.02915545828642558,0.04509243158605455,0.03366277991647034,0.025840033380419316,0.05376257987349088,0.027845984237869482,0.060492919629412875,0.05705647184485549,0.09689655114090678,0.044222425592585546,-0.062018331676967915,0.0444423834528147,0.04160408469600808,0.02087392052889251,0.06601621254458592,-0.03951987414491954,0.03609202482065196,0.03987211805024269,-0.01404517470304764,0.026975121710222663,0.025194103333607755,0.050046806969064814,0.03068352798148054,0.01787149352093704,0.022472855852058576,0.022126084583490073,0.005851391768464087,0.005473129869689883,0.06395964992024879,0.032597955265835456,0.03805184578205019,-0.024948805443992316,0.05921121587648219,0.04452272841601619,0.08220543360168973,0.026180798863881905,0.02704436909172409,0.06529734247156696,-0.01381574189760196,0.026179128990673747,0.0026983633462302013,0.017877996138868833,0.02335997912393839,0.0,0.021138493021812525,0.016611407127988153,0.03712969595974881,0.04040173815769239,0.0574482269125466,0.024043862269321103,0.027148402570303296,-0.013047362927272104,0.026478527760787563
2025-01-22,-0.023355118242036947,-0.025796410277394603,0.004911820547208791,0.0016686873194994927,0.027742341850789717,0.035868570074281285,-0.024348271086285806,,-0.02533848459181071,-0.023341099883159685,-0.05229899575137573,-0.032640678032500064,-0.03174327953797748,-0.004040957427781649,-0.03576116713123943,-0.012712904454330988,-0.04120929621746181,-0.03530322549352785,0.017790945438109988,-0.06362809481686568,-0.027084510754475394,-0.04654470546885489,-0.029772158333670144,-0.06753161333224467,-0.048870928152761825,-0.08069316914395858,-0.0111964985328473,-0.05410803276606352,-0.04101143417665267,-0.023313788523019303,0.0840088778795702,-0.02733914102688328,-0.006111308824203237,-0.02603001708496226,-0.09031465257175586,-0.028165321199622104,-0.04974209189481411,-0.05067963095735285,-0.02980259927064453,-0.019871263831434408,-0.059659836406335875,-0.03759097393880855,-0.043018734091596594,-0.08025936892451951,-0.020032380312698703,-0.024368092322415415,-0.0988900341828577,-0.024790629636818155,-0.035814033475305734,-0.03864023650116649,-0.028176106969128218,-0.022890842128902862,-0.071176278467895,-0.0458447961629188,-0.04557750849631925,0.015362238649848337,-0.03864877118190284,-0.0324981730686289,-0.03881789340966725,-0.0228492350015959,-0.04111138824243118,-0.05870090467472163,-0.08520967018037649,-0.040235988518539,-0.046823367677261654,-0.02483996445489624,-0.03876050025408425,-0.04882143029102836,0.005826313820248156,-0.029709357204148273,-0.00934426667151203,-0.003418806748785609,-0.031088863988230363,0.017544309650909525,-0.03497442227183019,-0.046719476415310573,-0.027976582265014798,-0.017302456554636504,-0.02191398668034488,0.0,-0.03633346723688409,-0.011206873828830505,-0.03362328643325366,-0.06109762143108714,-0.041061486797773813,-0.0257437952675694,0.05778472519978879,-0.037557333980879834,-0.043136325485581696
2025-01-23,0.0019197322897251906,0.029145451609492817,-0.008412323159746509,-0.019119583915239213,-0.01681370564959827,-0.004384153002441754,-0.03019889457348014,,0.004630062365088467,0.0041647680697919805,0.014015894008130185,0.005959604192500148,0.008804545439734211,-0.03464399649045523,0.006669954968899401,0.002679033029431952,-0.03855443251717508,-0.001587301920572386,-0.03293394809768426,-0.05101419057228557,-0.015160093423882857,-0.006852008432599477,-0.023628618393445006,-0.027263513290218394,0.01144406990905707,0.013963355484862697,0.07869388080474507,0.04287942989768358,-0.004594188785054735,-0.0009050183883930407,-0.023505822502106782,-0.043803944307467424,-0.013316208459354524,0.0012752392801525072,-0.00599120734823044,-0.01973533306766974,0.012126179797840555,-0.007403222878680989,0.0270286723879192,0.005991350848360757,-0.030547554681567113,-0.015382686140939624,-0.010240645962455476,-0.05104622829611453,-0.029332265402951647,-0.019085482663895564,-0.0028845570888502356,-0.0004936704497452678,0.0015181420860223688,-0.005301279547513406,0.023793666379567636,-0.008356088584774645,-0.03100862321604485,0.015571683414260275,0.011041702170536523,-0.02182561456415919,-0.005763188918441092,-0.006126719323952562,0.004179734402708066,-0.00870488218963729,0.0,-0.031955565314613785,0.008855212829732544,0.01784699362506035,-0.020846861639522835,-0.009529595993855212,0.0034941100145786377,0.015247574998959271,0.0,-0.017147911784234676,-0.025940193565035588,-0.007267045631060234,-0.00541823201590417,-0.04207364016586633,-0.00851068966790862,0.001189414353722476,0.010632114331047333,-0.024462489473489047,-0.027144802765513173,0.0,-0.007684956169384135,-0.009930731208574321,-0.019576481625097827,0.009339627596132842,0.0008550663197332547,0.04603455154036479,-0.033828147752208715,-0.003960139820045944,0.003100147325767743
2025-01-24,0.009047745121560358,-0.008804690897660793,-0.014096455458368944,-0.006466059748622782,0.0008296624540068972,0.006274066156512182,-0.0036437172028191715,,-0.01272671225040453,-0.016248888491554273,-0.01889076246955395,-0.0002785644662611819,0.019320572046011033,-0.006236879774890795,-0.0039109096870944505,-0.04978881041767772,-0.02406693667878603,-0.009476852810675946,-0.011697187517638383,-0.01996955361176365,-0.0052104009880368125,-0.02724489415951096,0.004210532536343458,-0.007172543063159982,-0.025440443804660113,-0.020023646194195072,-0.05857841910943353,0.04118742807557831,0.011142601738585473,-0.02060561156021019,-0.05975188163322174,-0.014631452482380148,0.015089115684959561,-0.02596430728585189,-0.004605854023634163,-0.015234981390646706,-0.009529553950574553,-0.020937881341809607,-0.029743541527017685,-0.0031947981052457865,-0.003366844602211031,-0.004984616683494164,-0.020492967163781625,-0.3705100930745877,-0.013852544409762678,0.09468116419298436,0.0567606122120908,-0.09805095260911313,-0.014670189747793742,-0.030004224562102822,-0.0262443143044844,-0.04839804842643243,-0.03303821553843397,-0.01010236101690991,-0.024954970087521587,-0.02292436980889851,-0.008182584765272964,-0.028777887962116427,-0.016824792249980704,-0.0335407560031424,-0.026394494122942,-0.03660119626573089,0.0012586534071961062,-0.012419571889695266,-0.026366875840742224,-0.02746793338695421,-0.02585117122578585,-0.016693136719901566,-0.025832982927877928,-0.02412890566214854,-0.050786329504642125,-0.02383796115360497,-0.0291123823771036,-0.04301975801049439,-0.02247285585205863,-0.023985210555080783,-0.024852567933792334,-0.034593072438691044,-0.02029765230505084,0.0,-0.04201471238288856,-0.03048301672507588,-0.045213372476114344,-0.027465377455179532,-0.017241806434506103,-0.043076186148468684,0.0,-0.01781531688342744,-0.026376172383009596
2025-01-25,-0.001012839085754476,0.002803882601092762,0.009186723474428586,0.0027073210850906944,0.012167987787887295,-0.003743920509465064,0.007670492153943859,,0.030945702060140783,0.0057530464819312375,-0.010343336158632128,-0.032851736577151125,0.04330394943199017,0.03573149221125656,0.01633606499316275,0.0036705212320754374,-0.016905193084546428,-0.0009024818862727917,0.002661542307512908,0.09249101397943588,0.000633011573598306,-0.030157134558697396,-0.014713557788708512,-0.02586937997841718,0.0067900424957006884,0.016985779042900332,-0.01205763974167742,0.022208251722848626,0.0012893930263003178,0.003713317995704551,-0.015274692269198375,0.0051500652244470865,-0.0032258092488825657,0.013281558018530813,0.013520869080149388,-0.013937507843781624,-0.006403864190220013,0.012759343753760139,0.0021439299286134623,-0.051330040405205016,-0.005943625702400412,0.015458963245963154,0.00028629631864349664,0.259497563985415,-0.015205980738622765,-0.004103288383338391,0.1415094510741386,-0.004992210056017031,-0.007106472051695746,0.00639192535145174,-0.0015740928606729164,0.02234095190347157,-0.004982625907849505,0.026906710320209,0.008470404405842225,0.020813168634004012,0.00422581623544618,0.01262052600996683,0.0042328105526207626,0.009950330853168092,0.014749529926062207,0.021993124492414272,0.0025125641358831386,-0.020344045825918606,0.0076045993852192125,-0.0005833880425066818,0.005151855212635703,-0.016040643527961394,0.02897887620265656,-0.01495625515019325,-0.013289232118682765,-0.001818549703039408,-0.0015743902491084719,0.016322329950826532,0.00783634832931587,0.0025839807659248466,0.0069361355844202634,0.001829454723077227,0.02178125872920014,0.0,0.005349394234260686,0.02161837145868189,0.02384444503695722,0.012210163906931337,-0.005231049417552556,-0.005513695523933567,-0.0044138002691039725,0.009114122867401674,0.024446062072319585
2025-01-26,-0.020669251679912973,-0.026698142610326003,-0.029705593455771336,-0.028434840476883484,-0.06445529530422452,-0.02920588154279325,-0.05097310256757749,,-0.04703234059060147,-0.024787372253046763,-0.0017678497110934469,-0.026450394588185457,-0.05671216116808225,-0.024471379996172646,-0.027789744810316337,-0.035761186979335294,-0.0652927670364831,-0.043834067056837914,-0.030262337713425975,0.05881251654717392,-0.023854488989247236,-0.056598809927582226,-0.03533790568605005,-0.030814763044009798,-0.07134596474975471,-0.044777796372558895,-0.03297229197634722,-0.047111195121576785,-0.024709667234398842,-0.0003223503976705078,-0.05328919028445063,-0.019522476012655245,-0.016122814842157152,-0.03606493492079579,-0.09885493453532053,-0.035218847445555944,-0.025003843511165642,-0.04305459104282314,-0.036642657129949435,-0.045225969812974255,-0.02507799193323386,-0.024909712855362726,-0.04469300683181692,-0.07646061429103188,-0.024736095397587064,0.04457166233477499,0.08165783319684246,-0.0548060337280996,-0.047628048989254705,-0.024353352431397975,-0.05192473215689679,-0.042453793882187105,-0.008323046530828075,-0.02724242161165393,-0.05559820325960211,-0.04282571450417401,-0.038522465337741514,-0.03219042220564415,-0.040294150749752004,-0.025550840521207933,-0.03122930363378188,-0.0057747994938837964,-0.03836787742295893,-0.028259078604982803,-0.021698362461078917,-0.05610770301252518,-0.010603688260870115,-0.03190821235754322,-0.03995125083791737,-0.008726751138237308,-0.07410797215372196,-0.012208921617048302,-0.030213778596496595,-0.0265184078593668,-0.03261637732780272,-0.03616807170502871,-0.04847783756630235,-0.00509010566576952,-0.03910211967183074,0.0,-0.03150133461878085,0.04935666123226083,-0.008733679968754553,-0.018508966054959507,-0.016747857301222652,-0.03757632875384124,0.003312175260972284,-0.003943723569979554,-0.009398853477083082
2025-01-27,-0.005267353197801574,-0.015444454919531482,0.020077894536528654,0.011032368899538143,-0.02336505709835297,0.001990050408010009,-0.00603383155663017,,0.0059371031051206015,-0.019403672971157696,-0.027354293032830983,0.002804498873761277,-0.017669065573669644,-0.04447466569443907,-0.026387914346290457,-0.03708763129186389,0.023883333400720862,-0.005518052732889781,0.016543940034580186,0.02813560501190484,-0.03679979629514576,-0.037743695899066725,-0.024918763528678455,-0.0369309390272886,-0.06682751676139209,0.010400274617789177,-0.006750044805490607,-0.02493931748231887,-0.0018663976177680165,-0.045174288552990195,-0.04329413701215607,-0.039632226384666326,-0.016553928752559798,-0.07821070656698985,-0.031960808121710954,-0.024603032656216967,-0.04225536657974058,-0.035752267247023836,-0.04870871014092989,-0.06869083548745598,-0.04924996571724658,-0.058346062435604674,-0.06999830105541671,-0.04634975939884692,-0.05228126668845875,-0.08457290365829766,0.06504864351868574,-0.024162024812616964,-0.014412303182815068,-0.02106426134064228,-0.011750179698278037,-0.08093846591129651,-0.01871615290898302,-0.000251857450015304,0.013027802808717627,-0.04543098193880088,-0.024802181465054227,-0.018803126963096224,-0.011944402125152067,-0.028365692101665285,-0.030677252247047006,-0.012301870906295273,-0.037188880419054486,0.006994782453875538,-0.040821994520255166,-0.012421555567265317,-0.03603868264881468,-0.023734186817406605,-0.0414010431935527,-0.003992021269537338,-0.04034891742053478,-0.03521197110905771,-0.014906656683973004,-0.0047939824720815765,-0.01444068415479436,-0.02292546475650174,0.020439877460305546,-0.08273394914185073,-0.00525530603096207,0.0,-0.01107277749125789,-0.050439047583302886,-0.027249642447375474,-0.010772096981911183,-0.03436142751731108,-0.02545170242164599,-0.07315457215142009,0.07407448421774768,-0.04278054453548207
2025-01-28,-0.007296606072094986,-0.03357542143887591,-0.028453203337854425,0.0006548145471837246,-0.034052848384238346,-0.027643568458726862,-0.046735470913417614,,-0.040734258546987624,-0.019350909207679685,-0.06828167273300048,-0.03657693542954292,-0.0457253004487757,-0.06411328720373805,-0.05120628170037667,-0.034189349068304876,-0.08158781174917078,-0.0555291991263818,-0.04659986232928217,0.011404718929185596,-0.052275808374470975,0.011752078846765993,-0.0798809782465147,-0.0711200902421633,-0.13517588305316608,-0.04039098830147169,-0.040403587490684297,-0.0023256696779756767,-0.056110423574089005,-0.06163552869797283,-0.1556914312482284,-0.04126799170299919,-0.056657788047265054,-0.11685902538635384,-0.1336645041055844,-0.05595704947621628,-0.060409914354525716,-0.044710422818499074,-0.08262469360308713,-0.061787789454429386,-0.08574500469195982,-0.07713721267732991,-0.06251717045397152,-0.15741581871753532,-0.13328861990331733,-0.07502773035028756,-0.00338590718202119,-0.11218184381585332,-0.10312685977390826,-0.05771828880221281,-0.054205274017838104,-0.0894599249908093,-0.07468076453215106,-0.10293785327273494,-0.06358979537750617,-0.07987045128670499,-0.06091264854730647,-0.056567847729626426,-0.07746851300236289,-0.0904266185285885,-0.061014105755146236,-0.03784055851315055,-0.09058523007567186,-0.06629371866026446,-0.04889097570235675,-0.12056990106512039,-0.07048165273389918,-0.0504162382666353,-0.08943416399079761,-0.05035446397171173,-0.13066556845872826,-0.09072944575471131,-0.08163127035867421,-0.049007579106694496,-0.051293294387550696,-0.07557702469324705,-0.06247184979013336,-0.09848594893244668,-0.08660758509660403,0.0,-0.0959714979398414,-0.08335263351021253,-0.08429229821664842,-0.1044044484135716,-0.1026044275558464,-0.034219146770534455,-0.06270208212733364,-0.12886008161672075,-0.08201315166083513
